5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-09-17T11:06:16.404Z	540a150e163965c9bc202eaf	abhisekp	57dd23a8df21a7573004fd68	"-----

-----

-----
## This room will be closed and archived.
** @/all Please move discussion of this topic to our forum, or to one of the official Free Code Camp chat rooms: http://forum.freecodecamp.com/t/free-code-camp-official-chat-rooms/19390**

-----

-----

-----"
5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-08-14T09:01:46.958Z	553f441c15522ed4b3df9e4f	kiknag	57b0337aa00c6adb45e538d4	@bumbeishvili გამარჯობა დათო, ქართული გრუპი არ გვაქ FreeCodeCamp-ის? ანუ სადაც კოდის წერაში დავეხმარებოდით ერთმანეთს და არა FCCის გადათარგმნაში
5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-06-30T19:20:41.822Z	569624b816b6c7089cc254cf	bumbeishvili	577571091ac8bd1a4da88925	ტრელოსას
5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-06-30T19:20:37.802Z	569624b816b6c7089cc254cf	bumbeishvili	577571058c9263ba3042b600	ტრეკისას
5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-06-30T19:20:07.735Z	569624b816b6c7089cc254cf	bumbeishvili	577570e7632b75030fc00d89	ფეისბუქში დამიმატე და ინვაითს გამოგიგზავნი
5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-06-30T19:19:48.575Z	569624b816b6c7089cc254cf	bumbeishvili	577570d4a0c12d110fd7cb3e	https://www.facebook.com/Davit.Bumbeishvili
5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-06-30T19:19:36.049Z	569624b816b6c7089cc254cf	bumbeishvili	577570c897171715549ed324	https://trello.com/b/NyiRs48g/freecodecamp-translations
5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-06-30T19:19:35.368Z	569624b816b6c7089cc254cf	bumbeishvili	577570c7a0c12d110fd7cb03	ტრელოზე რომ გადავიტანოთ ეს სათარგმნი რაღაცები აჯობებს რადგან სხვები უფრო ადვილად მოგვეხმარებიან
5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-06-30T19:18:52.415Z	569624b816b6c7089cc254cf	bumbeishvili	5775709c632b75030fc00374	https://www.facebook.com/groups/free.code.camp.tbilisi/
5739c392c43b8c6019732d9d	FreeCodeCamp/TranslationKartuli	2016-06-30T19:18:51.215Z	569624b816b6c7089cc254cf	bumbeishvili	5775709b1ac8bd1a4da88368	გიორგი, ამ ჯგუფს შემოუერთდი რა
